"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"MIR4709",15,15,NA,0.0106380265163267,0
"MIR4717",14,14,NA,0.00997956394073274,0
"MIR4719",8,8,NA,0.00599182331089789,0
"MIR4720",15,15,NA,0.0107892363734178,0
"MIR4721",35,35,NA,0.0239675465242861,0
"MIR4737",30,30,NA,0.0178183577831716,0
"MIR4742",9,9,NA,0.00585013726123928,0
"MIR4763",34,34,NA,0.0230649232993912,0
"MIR4768",3,3,NA,0.00217854379668944,0
"MIR4769",21,21,NA,0.0144092060503947,0
"MIR4770",7,7,NA,0.00546966589526415,0
"MIR4772",13,13,NA,0.00934209902533844,0
"MIR4778",4,4,NA,0.00292658431178112,0
"MIR4798",12,12,NA,0.00780657476837179,0
"MIR487A",12,12,NA,0.00847196205593311,0
"MIR499B",16,16,NA,0.0116424978402628,0
"MIR500B",8,8,NA,0.0058970900602796,0
"MIR501",10,10,NA,0.00741614544669086,0
"MIR520C",6,6,NA,0.00476187187228394,0
"MIR548O2",13,13,NA,0.0090761464688492,0
"MIR548Q",11,11,NA,0.00739051272134955,0
"MIR555",7,7,NA,0.00466321795075391,0
"MIR568",17,17,NA,0.0120107639927257,0
"MIR572",13,13,NA,0.00953905200713426,0
"MIR600HG",12,12,NA,0.00784951219672387,0
"MIR617",11,11,NA,0.00807730143902352,0
"MIR630",18,18,NA,0.011762821239405,0
"MIR635",21,21,NA,0.014553340523177,0
"MIR644A",7,7,NA,0.00498218333463581,0
"MIR662",20,20,NA,0.0131045017729906,0
"MIR664A",16,16,NA,0.0102387191110341,0
"MIR877",13,13,NA,0.00899482398031488,0
"MIR891B",5,5,NA,0.00380408222713707,0
"MIR936",34,34,NA,0.0223751894103899,0
"MIR940",17,17,NA,0.0120007352445836,0
"MIR941-1",25,25,NA,0.0165546596166288,0
"MIR941-2",25,25,NA,0.0165546596166288,0
"MIR941-3",25,25,NA,0.0165546596166288,0
"MIR941-4",25,25,NA,0.0165546596166288,0
"MIRLET7A3",26,26,NA,0.0178827698757498,0
"MIRLET7B",36,36,NA,0.0241703310094398,0
"MMEL1",21,21,NA,0.0146833526974054,0
"MOV10L1",22,22,NA,0.0149937095075944,0
"MOXD2P",16,16,NA,0.0114155160740319,0
"MPPED1",16,16,NA,0.0118444334838412,0
"MRPL42P5",4,4,NA,0.00299259427714688,0
"MRVI1",19,19,NA,0.0127683715609824,0
"MSR1",5,5,NA,0.00388006127082041,0
"MSS51",16,16,NA,0.0100359526286024,0
"MT4",6,6,NA,0.00463368348183658,0
"MTNR1B",25,25,NA,0.0184350970931717,0
"MXRA5",27,27,NA,0.019054753125882,0
"MYLPF",21,21,NA,0.014143686671071,0
"MYOZ1",22,22,NA,0.0145248842977229,0
"NACAP1",27,27,NA,0.0186468347898777,0
"NDN",28,28,NA,0.0203941027007488,0
"NLGN2",26,26,NA,0.0181814313856651,0
"NPS",10,10,NA,0.0071375898013121,0
"NR2E3",11,11,NA,0.00801786436812297,0
"NRL",23,23,NA,0.0161100287921316,0
"NTN5",28,28,NA,0.0183647927046127,0
"NUTM1",16,16,NA,0.0113554965397653,0
"NYAP2",25,25,NA,0.0180231473906402,0
"OCLM",6,6,NA,0.00429498072995177,0
"OOSP2",9,9,NA,0.00680758598185352,0
"OPN1LW",5,5,NA,0.00368674358532737,0
"OR10K1",5,5,NA,0.00382232915641984,0
"OR10Q1",11,11,NA,0.00836752965171216,0
"OR10T2",7,7,NA,0.00544386126871855,0
"OR10W1",9,9,NA,0.00670702230653205,0
"OR13C3",8,8,NA,0.00569990443751696,0
"OR13H1",9,9,NA,0.00665205782606095,0
"OR14C36",14,14,NA,0.00969655634704095,0
"OR1G1",9,9,NA,0.00652842869333052,0
"OR1J2",12,12,NA,0.00893709470056871,0
"OR1L1",11,11,NA,0.00692004253706152,0
"OR1L3",10,10,NA,0.00723309974446685,0
"OR1L8",18,18,NA,0.0124100602255102,0
"OR1N2",18,18,NA,0.0117705002356804,0
"OR2A12",13,13,NA,0.00971129251697109,0
"OR2W1",8,8,NA,0.00592758180037794,0
"OR3A3",8,8,NA,0.00591225268339542,0
"OR4D10",12,12,NA,0.00819077241722268,0
"OR4F6",13,13,NA,0.00899384801963797,0
"OR4K1",10,10,NA,0.00736740919459356,0
"OR4K15",7,7,NA,0.00515609727932634,0
"OR4L1",6,6,NA,0.00459681719618767,0
"OR4N3P",10,10,NA,0.00726103050445815,0
"OR4N4",10,10,NA,0.00707464135747484,0
"OR4X1",9,9,NA,0.00664421479993742,0
"OR51E1",17,17,NA,0.0122610762118766,0
"OR51I1",11,11,NA,0.00805638069426793,0
"OR51I2",18,18,NA,0.0127070516079948,0
"OR51L1",7,7,NA,0.00531261062623631,0
"OR51S1",12,12,NA,0.00891218734887998,0
"OR52N1",8,8,NA,0.00628577655393261,0
"OR52N5",9,9,NA,0.00687784324811488,0
"OR52R1",7,7,NA,0.00536108624396934,0
"OR56A1",8,8,NA,0.0057775374587767,0
"OR56A5",13,13,NA,0.0083379653847278,0
"OR56B4",9,9,NA,0.00640386430483532,0
"OR5A2",8,8,NA,0.00519403616138776,0
"OR5AK2",7,7,NA,0.00512715507730396,0
"OR5AN1",9,9,NA,0.00640420226042712,0
"OR5B12",8,8,NA,0.00612801558246415,0
"OR5D18",4,4,NA,0.00238799391221837,0
"OR5H2",6,6,NA,0.00421827282680883,0
"OR5L1",3,3,NA,0.00241251018428189,0
"OR5M9",9,9,NA,0.00665406244554248,0
"OR5R1",6,6,NA,0.00460981354037606,0
"OR6B2",6,6,NA,0.00461489814244652,0
"OR7D2",4,4,NA,0.00299807915962664,0
"OR8H2",6,6,NA,0.00470551073218358,0
"OR8I2",5,5,NA,0.00381252214850666,0
"OR8K3",7,7,NA,0.00506521344931173,0
"OTOF",26,26,NA,0.018595383540884,0
"OTOR",22,22,NA,0.0153090255679667,0
"OXER1",21,21,NA,0.014767601354941,0
"PATE2",15,15,NA,0.0102276184467967,0
"PATE4",7,7,NA,0.00481791448469518,0
"PCAT4",9,9,NA,0.00679972374183421,0
"PCDH19",29,29,NA,0.0197479426440269,0
"PCDHA10",20,20,NA,0.014954527302151,0
"PCDHA2",16,16,NA,0.0122388456951931,0
"PCDHB1",26,26,NA,0.0180557054329759,0
"PCDHB16",28,28,NA,0.0195412227488026,0
"PCDHB19P",11,11,NA,0.00808369787065899,0
"PCDHGB8P",14,14,NA,0.0100339770222795,0
"PCP2",15,15,NA,0.0102665038334235,0
"PDE1A",18,18,NA,0.0111466479674129,0
"PDE2A",23,23,NA,0.0169317082160948,0
"PDHA2",16,16,NA,0.0109383076935841,0
"PER4",4,4,NA,0.00292474092700524,0
"PF4V1",20,20,NA,0.0144072280600264,0
"PGAM4",10,10,NA,0.00665003695050346,0
"PHF3",15,15,NA,0.0103369915807987,0
"PHLPP2",22,22,NA,0.0153888658470528,0
"PIP",12,12,NA,0.00740580219112172,0
"PLCD4",26,26,NA,0.0178853358869398,0
"PLCXD3",34,34,NA,0.0240432440152901,0
"PLEKHS1",21,21,NA,0.0142142967863106,0
"PLP1",9,9,NA,0.00675376729455886,0
"POU3F4",23,23,NA,0.0159004316042001,0
"PRRG3",18,18,NA,0.0138134420647779,0
"PSMB11",19,19,NA,0.013798883778063,0
"PTCHD3",12,12,NA,0.00896269043995504,0
"PTPRB",26,26,NA,0.0166383438959031,0
"RACGAP1P",9,9,NA,0.00663226592330015,0
"RAI2",27,27,NA,0.0189456275219028,0
"RAMP3",17,17,NA,0.0130743769577841,0
"RAPGEF4",29,29,NA,0.0202274068828788,0
"RASGRF1",47,47,NA,0.0301269717630598,0
"REG4",10,10,NA,0.0069999042888394,0
"RETNLB",9,9,NA,0.0064264845731304,0
"RFPL2",42,42,NA,0.0290360800777366,0
"RGS8",17,17,NA,0.0106580733895457,0
"RIMS4",26,26,NA,0.0193654437262161,0
"RNASE9",16,16,NA,0.0113286286243691,0
"RNY5",6,6,NA,0.00398735552265116,0
"RPE65",13,13,NA,0.00971082840283521,0
"RPS15AP10",12,12,NA,0.00774321364466143,0
"RPS18",25,25,NA,0.0166253381953965,0
"RPS26P11",24,24,NA,0.0160444263431871,0
"RPS6KA6",31,31,NA,0.0215105585332609,0
"RTN1",36,36,NA,0.0254801014713672,0
"SCARNA1",13,13,NA,0.00937392290602322,0
"SCARNA10",5,5,NA,0.00377398020827983,0
"SCARNA11",13,13,NA,0.00956450698499775,0
"SCARNA15",7,7,NA,0.00523224578721168,0
"SCARNA23",3,3,NA,0.00241251018428189,0
"SCGB3A1",24,24,NA,0.0171040934188048,0
"SCN4B",40,40,NA,0.0273749900178061,0
"SEMA3E",39,39,NA,0.0270141192347928,0
"SEMA6D",36,36,NA,0.0246798003725439,0
"SERPINB7",10,10,NA,0.00738297708661252,0
"SEZ6L",38,38,NA,0.0266151035609867,0
"SHANK2",11,11,NA,0.00830773475284421,0
"SHISA6",28,28,NA,0.0198232718652336,0
"SIGLEC7",12,12,NA,0.00864864676610934,0
"SIPA1L2",12,12,NA,0.00865615487267596,0
"SLC15A1",28,28,NA,0.0206931012608694,0
"SLC22A1",11,11,NA,0.00687669955238877,0
"SLC22A2",11,11,NA,0.00801545778312072,0
"SLC24A5",13,13,NA,0.00914834691460625,0
"SLC2A14",15,15,NA,0.0104342915646782,0
"SLC36A2",17,17,NA,0.0119522568770163,0
"SLC36A3",8,8,NA,0.00585704482600388,0
"SLC4A5",11,11,NA,0.0077937707479584,0
"SLC5A1",21,21,NA,0.0151829162862302,0
"SLC5A7",23,23,NA,0.017113258699556,0
"SLC5A8",31,31,NA,0.0220866724165994,0
"SLITRK2",24,24,NA,0.0171904360716837,0
"SMYD1",25,25,NA,0.0163175323410476,0
"SNORA28",24,24,NA,0.016268548105353,0
"SNORA30",14,14,NA,0.00950815310417577,0
"SNORA35",5,5,NA,0.00398046187680246,0
"SNORA36B",15,15,NA,0.00954264288363847,0
"SNORA49",12,12,NA,0.00832752745843519,0
"SNORA59A",7,7,NA,0.00516404519819571,0
"SNORA59B",7,7,NA,0.00516404519819571,0
"SNORA70D",12,12,NA,0.00843597697631805,0
"SNORA79",10,10,NA,0.00677829316170731,0
"SNORD103B",21,21,NA,0.0134324137797895,0
"SNORD114-10",12,12,NA,0.00812472293977745,0
"SNORD114-11",12,12,NA,0.00825223051803478,0
"SNORD114-12",12,12,NA,0.00809607069120315,0
"SNORD114-18",14,14,NA,0.00974174819298872,0
"SNORD114-19",12,12,NA,0.00814469364788894,0
"SNORD114-2",12,12,NA,0.00772158464506073,0
"SNORD114-9",12,12,NA,0.00812472293977745,0
"SNORD115-4",4,4,NA,0.0031783494981679,0
"SNORD115-45",8,8,NA,0.00607310342366436,0
"SNORD115-5",3,3,NA,0.00215915619963155,0
"SNORD115-6",3,3,NA,0.00219569287968539,0
"SNORD116-1",8,8,NA,0.00536370481963791,0
"SNORD116-10",15,15,NA,0.0102608209912454,0
"SNORD116-11",12,12,NA,0.00810918066907879,0
"SNORD116-13",11,11,NA,0.00791810615603152,0
"SNORD116-14",8,8,NA,0.00593758103650487,0
"SNORD116-15",9,9,NA,0.00658736760695371,0
"SNORD116-17",12,12,NA,0.00863497375793544,0
"SNORD116-18",9,9,NA,0.00637225519844868,0
"SNORD116-19",12,12,NA,0.00863497375793544,0
"SNORD116-20",8,8,NA,0.00606145367280753,0
"SNORD116-21",10,10,NA,0.00760659330170501,0
"SNORD116-22",10,10,NA,0.00741323921731918,0
"SNORD116-23",10,10,NA,0.00749220736464948,0
"SNORD116-27",3,3,NA,0.00226084218792029,0
"SNORD116-3",17,17,NA,0.0117303473097133,0
"SNORD116-4",10,10,NA,0.00763213210653382,0
"SNORD116-5",12,12,NA,0.00852434681904046,0
"SNORD116-9",17,17,NA,0.0117303473097133,0
"SNORD119",16,16,NA,0.0119047902378376,0
"SNORD121A",7,7,NA,0.00519318971491776,0
"SNORD21",21,21,NA,0.0130569139645215,0
"SNORD73B",17,17,NA,0.0112931735619754,0
"SNORD90",12,12,NA,0.00866617046811021,0
"SNORD97",18,18,NA,0.0120719084784087,0
"SNORD98",16,16,NA,0.00972417892245256,0
"SP7",20,20,NA,0.0133662136772478,0
"SPACA1",14,14,NA,0.0102471189003569,0
"SPATA25",17,17,NA,0.0121430565414903,0
"SPATA3",12,12,NA,0.00892991360005453,0
"SPATA42",10,10,NA,0.00749219211561762,0
"SPATA9",9,9,NA,0.00656160015701607,0
"SPIN2A",23,23,NA,0.0170862700925453,0
"SPON2",29,29,NA,0.0194828178679824,0
"SPRR2F",13,13,NA,0.00885097664833397,0
"SPZ1",9,9,NA,0.00667838378567157,0
"SRRM5",14,14,NA,0.00982180269141733,0
"ST18",22,22,NA,0.0155489803926813,0
"SULT1C2P1",9,9,NA,0.00578512825421298,0
"SYTL4",39,39,NA,0.0262045749031013,0
"TAAR6",10,10,NA,0.00728195537384696,0
"TAAR8",8,8,NA,0.00565395925985457,0
"TAS2R20",7,7,NA,0.00519610445733468,0
"TAS2R4",8,8,NA,0.00560741887049143,0
"TAS2R5",13,13,NA,0.00928441469939066,0
"TBX22",15,15,NA,0.0105335408032885,0
"TCHH",13,13,NA,0.00951206263165222,0
"TCP11X2",11,11,NA,0.00808903379265821,0
"TECTA",13,13,NA,0.00892449833048746,0
"TEK",25,25,NA,0.0180041981289132,0
"TEX26",24,24,NA,0.017548078569747,0
"TFAP2B",29,29,NA,0.0199951585991761,0
"TIE1",17,17,NA,0.0127129220878745,0
"TM6SF2",37,37,NA,0.0254130810699417,0
"TMC3",17,17,NA,0.0115760054409892,0
"TMEM204",28,28,NA,0.0196101226949248,0
"TMEM252",13,13,NA,0.00912656463506122,0
"TMEM61",27,27,NA,0.0182655936116597,0
"TMEM89",9,9,NA,0.0070732472343146,0
"TMPRSS11A",9,9,NA,0.00662716850616492,0
"TMPRSS11BNL",10,10,NA,0.00754890294731785,0
"TMPRSS5",11,11,NA,0.00791010859047514,0
"TMSB4Y",33,33,NA,0.0237915886600265,0
"TOP1P1",8,8,NA,0.00630701150118142,0
"TOPAZ1",15,15,NA,0.0108714767238336,0
"TRAT1",8,8,NA,0.00589268980239011,0
"TRDN",7,7,NA,0.0050696352427711,0
"TRO",32,32,NA,0.0231619717159837,0
"TSSK4",12,12,NA,0.00825930816597979,0
"TTTY15",27,27,NA,0.0188976807732976,0
"TTTY18",6,6,NA,0.00459105142633709,0
"TUBA3C",12,12,NA,0.00858893782118584,0
"TYR",10,10,NA,0.00700864020293019,0
"UBQLNL",8,8,NA,0.00600089038453252,0
"USH2A",7,7,NA,0.00540329961132696,0
"UTF1",20,20,NA,0.0146159848612328,0
"VENTXP1",6,6,NA,0.00460564548400814,0
"VEPH1",20,20,NA,0.0123943506803708,0
"VGLL1",15,15,NA,0.0107661447893542,0
"WBP11P1",9,9,NA,0.00701564313748084,0
"WDR72",20,20,NA,0.0150188870152796,0
"WFDC13",9,9,NA,0.00574472083668613,0
"WFIKKN2",24,24,NA,0.0159023304370537,0
"WNT3A",28,28,NA,0.0188308472827133,0
"ZCWPW2",10,10,NA,0.00712640327038038,0
"ZNF454",25,25,NA,0.0181399438817059,0
"ZNF541",13,13,NA,0.00962125819757596,0
"ZNF732",8,8,NA,0.00577830929195617,0
"ZP1",15,15,NA,0.0107593262707766,0
"ZSCAN1",32,32,NA,0.0229329016885463,0
"ADAM1B",8,8,NA,0.00529975541824753,0
"BTNL2",14,14,NA,0.00955270810384079,0
"C11orf1",20,20,NA,0.0139046490452112,0
"C11orf30",23,23,NA,0.015740884283968,0
"C11orf58",18,18,NA,0.0125178589663045,0
"C11orf94",3,3,NA,0.00242000006870232,0
"C12orf10",17,17,NA,0.0114121280741333,0
"C12orf60",16,16,NA,0.0111596625852024,0
"C14orf119",24,24,NA,0.0153695431770044,0
"C14orf142",23,23,NA,0.0158890679637483,0
"C14orf159",6,6,NA,0.00446693814570274,0
"C14orf166",15,15,NA,0.010248135156454,0
"C15orf40",22,22,NA,0.0145757410372171,0
"C15orf41",15,15,NA,0.0103632566594148,0
"C16orf46",12,12,NA,0.00899970626833898,0
"C16orf54",19,19,NA,0.0120493983092456,0
"C16orf86",16,16,NA,0.0113944581386364,0
"C17orf75",22,22,NA,0.0150177598567353,0
"C17orf89",17,17,NA,0.0110516248837681,0
"C17orf98",9,9,NA,0.00684381847285101,0
"C18orf21",24,24,NA,0.0163481527395791,0
"C18orf32",21,21,NA,0.0141609166990884,0
"C18orf54",20,20,NA,0.0143284698219888,0
"C19orf12",22,22,NA,0.0147077050390456,0
"C19orf25",22,22,NA,0.0139777168737676,0
"C19orf40",15,15,NA,0.0107658904280439,0
"C19orf47",19,19,NA,0.0125528486721852,0
"C19orf59",8,8,NA,0.0058345249942164,0
"C19orf81",12,12,NA,0.00870670378473149,0
"C1orf109",17,17,NA,0.0111465984610422,0
"C1orf123",22,22,NA,0.0145395172349242,0
"C20ORF85",24,24,NA,0.0174168632169628,0
"C20orf195",9,9,NA,0.00695288975012632,0
"C3orf18",7,7,NA,0.00553042557463898,0
"C3orf38",24,24,NA,0.0160000392946947,0
"C4orf27",17,17,NA,0.0113033722192149,0
"C4orf51",6,6,NA,0.00446593377065817,0
"C5ORF58",16,16,NA,0.0112550464058503,0
"C5orf22",22,22,NA,0.0144736797329678,0
"C5orf24",24,24,NA,0.0156761393470953,0
"C7orf43",15,15,NA,0.0103699243977163,0
"C8orf37",18,18,NA,0.0126109712951115,0
"C8orf58",15,15,NA,0.0104563567866187,0
"C8orf76",21,21,NA,0.0146667406383741,0
"CAPSL",22,22,NA,0.0143659539106908,0
"CDH16",18,18,NA,0.0122620127343236,0
"CDX1",26,26,NA,0.0176624313658014,0
"CLEC4D",17,17,NA,0.0119340685625109,0
"CLEC4F",12,12,NA,0.00847539587839266,0
"DNMT3L",26,26,NA,0.0184563916502208,0
"DUSP27",23,23,NA,0.0145986217599057,0
"DYX1C1",17,17,NA,0.0120067002517149,0
"EMILIN1",31,31,NA,0.0218929163700015,0
"ERP27",20,20,NA,0.0137401255771014,0
"FAM132B",16,16,NA,0.011610457361259,0
"FAM9A",10,10,NA,0.00685353016230837,0
"FOLR1",13,13,NA,0.00970495107025986,0
"FOLR4",13,13,NA,0.00955359541549175,0
"GPA33",13,13,NA,0.00949904788288441,0
"GPR31",14,14,NA,0.0102715786260703,0
"GTF2H4",19,19,NA,0.013195374598956,0
"H1FNT",15,15,NA,0.010721523411299,0
"HLA-DOA",13,13,NA,0.00972784541361492,0
"HLA-DOB",11,11,NA,0.00762032181148496,0
"IFNA4",12,12,NA,0.00828231909555476,0
"KIAA1731NL",10,10,NA,0.00760958618388129,0
"KLK11",16,16,NA,0.0104072608519409,0
"KRTAP13-3",15,15,NA,0.010535534684927,0
"LOC100128593",20,20,NA,0.0142863756827753,0
"LOC286083",7,7,NA,0.00494022099288369,0
"LOC400620",21,21,NA,0.0148728709881447,0
"LOC401177",9,9,NA,0.00615483125099115,0
"LOC442497",31,31,NA,0.0228526386536438,0
"LRRC4B",42,42,NA,0.0286028791017495,0
"LRRC63",11,11,NA,0.00855177026637674,0
"MEI1",33,33,NA,0.0236296535806269,0
"MIR4775",13,13,NA,0.00862072931542948,0
"MIR802",14,14,NA,0.00983626237242384,0
"MIR99A",15,15,NA,0.0103131018981288,0
"MTVR2",20,20,NA,0.0126031288164332,0
"MYADML2",17,17,NA,0.0115205841585378,0
"OCM",13,13,NA,0.00979665359310212,0
"OR4D1",20,20,NA,0.0143743097492931,0
"OTUD6A",16,16,NA,0.0116318726938155,0
"PASD1",31,31,NA,0.0216143458908364,0
"PEG3-AS1",7,7,NA,0.00484227715037725,0
"PLA2G4D",32,32,NA,0.0206292591493586,0
"PLA2G4E",15,15,NA,0.0100812825792815,0
"POF1B",23,23,NA,0.0159207623630594,0
"PPP1R11",23,23,NA,0.0152359278919231,0
"PRAMEF8",15,15,NA,0.0100142000287512,0
"RFPL3",21,21,NA,0.0152109518230305,0
"RNF5",18,18,NA,0.0126784302729039,0
"SLC2A9",15,15,NA,0.0103397261507792,0
"SLC38A11",15,15,NA,0.0107773676866703,0
"SLC44A4",18,18,NA,0.0122069430817965,0
"SLC44A5",9,9,NA,0.00621324637436529,0
"SLCO2B1",21,21,NA,0.0149796937771546,0
"SMPD5",14,14,NA,0.00946163723145905,0
"SNORA5C",16,16,NA,0.0108493292910301,0
"SNORA66",16,16,NA,0.0111417131931416,0
"SNORD115-12",7,7,NA,0.00528589875586663,0
"SNORD115-9",7,7,NA,0.00528589875586663,0
"SNORD116-29",6,6,NA,0.00454251736761334,0
"SPG20",27,27,NA,0.0184840784903925,0
"STARD6",24,24,NA,0.0172992076928748,0
"TBC1D21",18,18,NA,0.0129099898103314,0
"TLX1",28,28,NA,0.0190599146450143,0
"TLX1NB",27,27,NA,0.0186258223017668,0
"TMEM218",20,20,NA,0.0145418388765998,0
"TPBGL",13,13,NA,0.00937343203466589,0
"TTC34",9,9,NA,0.00641780929928163,0
"TTLL8",7,7,NA,0.00503456992744134,0
"ZBTB22",16,16,NA,0.0113120069728532,0
"ZNF676",19,19,NA,0.0131501635051891,0
"KRTAP10-1",14,14,NA,0.0093298829933747,0
"SNORA36A",11,11,NA,0.00741965330241405,0
"TSSK2",19,19,NA,0.0110267593725316,0
"AGAP7P",16,16,NA,0.011036657963492,0
"ARHGAP8",31,31,NA,0.0226213518873179,0
"ARR3",10,10,NA,0.00726503516641087,0
"ASAP1-IT1",18,18,NA,0.0117489424179672,0
"BCORP1",10,10,NA,0.00731116201990433,0
"BTNL9",12,12,NA,0.00849203608946526,0
"C15ORF32",9,9,NA,0.00637921791416135,0
"CCDC168",10,10,NA,0.00661533732813416,0
"CDRT1",12,12,NA,0.00815694195031456,0
"CDRT7",10,10,NA,0.00745064279161519,0
"CNFN",15,15,NA,0.0103726835559073,0
"CYP2A6",22,22,NA,0.0154499911849705,0
"DNAH5",17,17,NA,0.0119960916621847,0
"EXOC3L2",24,24,NA,0.0164321408379226,0
"FBXW10",17,17,NA,0.0115009822673347,0
"FMOD",17,17,NA,0.0120629792614616,0
"FRMD7",10,10,NA,0.0072218235344192,0
"GABRR1",8,8,NA,0.00591743598029528,0
"GPRC6A",11,11,NA,0.00803861640568012,0
"HOXB1",20,20,NA,0.0134121468134331,0
"KCNK16",11,11,NA,0.00778901411105466,0
"KRT71",14,14,NA,0.00941698330895421,0
"KRTAP10-11",14,14,NA,0.0101517693559231,0
"KRTAP10-9",11,11,NA,0.00816693153705369,0
"LRIT1",11,11,NA,0.00833698902256779,0
"MGAT4C",15,15,NA,0.0104292631509399,0
"MIR187",13,13,NA,0.00928946017703414,0
"MIR1909",8,8,NA,0.00545353649072736,0
"MIR3668",16,16,NA,0.0107016295268047,0
"MIR4319",7,7,NA,0.00515969720808544,0
"MIR455",16,16,NA,0.0111087696031598,0
"MIR493",9,9,NA,0.0063399848653429,0
"MIR539",14,14,NA,0.00965879152159432,0
"MIR577",13,13,NA,0.00902308755825863,0
"MIR655",13,13,NA,0.0089672328336573,0
"MIR889",14,14,NA,0.00965879152159432,0
"MIR98",11,11,NA,0.00756898398700312,0
"OR51Q1",13,13,NA,0.00878651371440483,0
"PDZD3",20,20,NA,0.0136760827351671,0
"PPP3R2",14,14,NA,0.00983529608157699,0
"RGL4",12,12,NA,0.00895786471285892,0
"SLC6A1",31,31,NA,0.0213461400154173,0
"SLITRK6",38,38,NA,0.0252560079651026,0
"SNORA11",9,9,NA,0.00584467008560738,0
"SNORA5A",15,15,NA,0.0100514632764611,0
"SNORD115-25",6,6,NA,0.00420435667534011,0
"SNORD116-16",11,11,NA,0.00801532760472006,0
"SNORD116-25",7,7,NA,0.00517281251021183,0
"SPEM1",9,9,NA,0.00636346519007868,0
"TCF20",15,15,NA,0.0101274078147787,0
"TEX33",18,18,NA,0.0124192167690951,0
"TPSD1",9,9,NA,0.00661083886549387,0
"TUB",16,16,NA,0.0114845500724438,0
"UNQ6494",10,10,NA,0.0074638617935045,0
"VSIG4",10,10,NA,0.00740606335443735,0
"WFDC8",8,8,NA,0.00605755299707611,0
"AKAP3",9,9,NA,0.00609682338938243,0
"CGB8",22,22,NA,0.0148745718759707,0
"DDX43",28,28,NA,0.0197935686895,0
"MIR450A2",22,22,NA,0.015018238524917,0
"MIR4653",22,22,NA,0.0153681651309816,0
"PCDHB6",19,19,NA,0.0134333549228027,0
"STX19",20,20,NA,0.0130375461694552,0
"BSPH1",9,9,NA,0.00607118248930232,0
"CYP2F1",8,8,NA,0.00487280240043612,0
"DCLK3",19,19,NA,0.0134755229057122,0
"FAM47C",3,3,NA,0.00175444407788247,0
"HAO2",26,26,NA,0.0172721698753855,0
"KIR3DL1",15,15,NA,0.00924486542783873,0
"KIR3DX1",16,16,NA,0.00971133971355367,0
"KRTAP5-11",9,9,NA,0.00575832595794103,0
"MIR1301",5,5,NA,0.00337495921706915,0
"MIR181A1",18,18,NA,0.0119448721665149,0
"MIR181B1",18,18,NA,0.0119448721665149,0
"MIR3126",11,11,NA,0.00671404820232267,0
"MIR4318",11,11,NA,0.00761588287165904,0
"MIR765",11,11,NA,0.00728087972725871,0
"MYO7B",10,10,NA,0.00685495196732654,0
"N4BP2L2-IT2",7,7,NA,0.00448132450621937,0
"OR13D1",6,6,NA,0.00406220389470127,0
"OR1S1",5,5,NA,0.0029686947774891,0
"OR9A4",16,16,NA,0.0105520974891374,0
"SCN10A",10,10,NA,0.00624996050429661,0
"SNORD111",8,8,NA,0.00523414222032216,0
"TRIM48",3,3,NA,0.00177855219779213,0
"TRIM78P",4,4,NA,0.00243334378691189,0
"AACSP1",8,8,NA,0.00597255505745074,0
"ACE3P",2,2,NA,0.00165193357521268,0
"ACER1",13,13,NA,0.00972563884193897,0
"ACSBG2",9,9,NA,0.00707557301669188,0
"ACSM2B",13,13,NA,0.00779029734288674,0
"ADAM20",4,4,NA,0.00268277248247252,0
"ADAM20P1",8,8,NA,0.00563410888760556,0
"ADAM6",9,9,NA,0.0067394207487466,0
"ADAM7",6,6,NA,0.00440486282297184,0
"ADH1B",14,14,NA,0.00978267169699725,0
"AGAP9",9,9,NA,0.00502547894455553,0
"AGBL1",11,11,NA,0.00795993184608952,0
"AGTR2",5,5,NA,0.00404827680941113,0
"AKAP14",22,22,NA,0.0156418784265767,0
"AKR7L",10,10,NA,0.00706715148962764,0
"ALDH3B2",17,17,NA,0.00924759827708715,0
"ALPPL2",13,13,NA,0.00878493173374292,0
"ALS2CR11",15,15,NA,0.0112504200946272,0
"AMBN",6,6,NA,0.0046276055531987,0
"AMELX",7,7,NA,0.00526809110815412,0
"AMELY",7,7,NA,0.00505879033341281,0
"AMY1A",2,2,NA,0.00148947765037219,0
"AMY1B",2,2,NA,0.00148947765037219,0
"AMY1C",2,2,NA,0.00148947765037219,0
"AMY2A",5,5,NA,0.0033258371669796,0
"ANKDD1B",4,4,NA,0.00273090151730097,0
"ANKRD26P3",12,12,NA,0.00865485706099182,0
"ANKRD30B",3,3,NA,0.00244466854426329,0
"ANKRD30BP2",8,8,NA,0.00550497116996921,0
"ANKRD60",2,2,NA,0.00165193357521269,0
"ANO7",18,18,NA,0.0120694115380275,0
"ANP32C",5,5,NA,0.00399259837828633,0
"ANP32D",7,7,NA,0.00496665465462337,0
"AOC3",19,19,NA,0.013164300048602,0
"AQP12A",4,4,NA,0.00326603441408496,0
"AQP12B",7,7,NA,0.00539470099095339,0
"ARHGAP36",22,22,NA,0.0155458702344364,0
"ARL13A",13,13,NA,0.00834247728947579,0
"ARPP21",9,9,NA,0.00660448607227124,0
"ASB12",12,12,NA,0.00863792482766698,0
"ASIC5",12,12,NA,0.00813307454754299,0
"ASPG",14,14,NA,0.0104049738739935,0
"ATAD3C",7,7,NA,0.00491733739587499,0
"ATP10B",5,5,NA,0.00405494719539428,0
